name,my_rating,imdb_rating,tmdb_rating,tmdb_count,metacritic_rating,budget,revenue,runtime,award_count,imdb_count,imdb_arithmetic_mean,imdb_median,imdb_top_1000_rating,imdb_top_1000_count,imdb_us_rating,imdb_us_count,imdb_not_us_rating,imdb_not_us_count,imdb_rating_percentile,tmdb_rating_percentile,metacritic_rating_percentile,is_action,is_comedy,is_adventure,is_animation,is_family,is_drama,is_scifi,is_thriller,is_rated_g,is_rated_pg,is_rated_pg13,is_rated_r,is_rated_nr,is_brad_pitt,is_stan_lee,is_christopher_nolan,is_spielberg,is_harrison_ford,is_matt_damon,is_wes_anderson,is_tom_cruise,is_john_williams,is_rdj,is_quentin_tarantino,is_tom_hanks,is_george_lucas,is_leonardo_dicaprio,is_the_rock,is_stanley_kubrick,is_john_hughes,is_jim_carrey,is_wally_pfister,is_henry_fonda,is_morgan_freeman,is_bong_joon_ho,is_dustin_hoffman,is_arnold_schwarz,is_jack_nicholson,is_aamir_khan,is_sean_connery,is_brad_bird,is_natalie_portman,is_robin_williams,is_sandra_bullock,is_bill_murray
Madagascar: Escape 2 Africa,50,6.6,6.4,5696,61,150000000,603900354,89,0,221821,6.8,7,6.3,554,6.5,22900,6.7,102967,24.573378839590443,17.406143344709896,36.51877133105802,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My Big Fat Greek Wedding,38,6.6,6.5,1744,62,5000000,368744044,95,1,129075,6.8,7,6.2,515,6.9,32419,6.4,52741,24.573378839590443,19.795221843003414,38.907849829351534,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Penguins of Madagascar,40,6.6,6.5,3420,53,132000000,373552094,92,0,88371,6.8,7,6.3,359,6.6,7926,6.6,38164,24.573378839590443,19.795221843003414,22.18430034129693,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peter Rabbit,39,6.6,6.7,1427,51,50000000,351266433,93,0,41780,6.7,7,5.9,279,6.5,5366,6.5,15396,24.573378839590443,27.64505119453925,19.283276450511945,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quantum of Solace,58,6.6,6.3,6518,58,200000000,589580482,106,0,440343,6.7,7,6.5,768,6.7,68074,6.5,210062,24.573378839590443,14.334470989761092,29.01023890784983,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Star Wars: Episode II - Attack of the Clones,63,6.6,6.5,10912,54,120000000,649398328,142,1,686579,6.6,7,6.6,834,6.3,118624,6.6,266285,24.573378839590443,19.795221843003414,23.549488054607508,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Talladega Nights: The Ballad of Ricky Bobby,57,6.6,6.3,1274,66,72500000,162966177,106,0,180822,6.7,7,5.9,560,6.7,57690,6.3,58587,24.573378839590443,14.334470989761092,48.97610921501707,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Amazing Spider-Man 2,38,6.6,6.5,10925,53,200000000,708962323,142,0,481288,6.8,7,6.1,673,6.4,52788,6.5,174723,24.573378839590443,19.795221843003414,22.18430034129693,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Other Guys,17,6.6,6.3,3367,64,100000000,170432927,107,0,262214,6.8,7,6.2,600,6.8,50539,6.5,114828,24.573378839590443,14.334470989761092,42.491467576791806,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Polar Express,54,6.6,6.7,5059,61,165000000,310634054,100,3,201077,6.8,7,6.3,622,6.7,36211,6.5,76701,24.573378839590443,27.64505119453925,36.51877133105802,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Venom,50,6.6,6.8,13195,35,116000000,855013954,112,0,462687,6.9,7,6.2,626,6.6,43857,6.5,151805,24.573378839590443,32.42320819112628,5.802047781569966,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X-Men: The Last Stand,55,6.6,6.4,8146,58,210000000,459359555,104,0,507202,6.8,7,6.7,792,6.5,88554,6.7,218545,24.573378839590443,17.406143344709896,29.01023890784983,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Battle of the Sexes,63,6.7,6.8,1560,73,25000000,12638526,121,0,54588,6.7,7,6.2,362,6.8,8344,6.7,24053,27.81569965870307,32.42320819112628,64.67576791808874,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black Widow,59,6.7,7.5,7398,67,200000000,379751655,134,0,347564,6.8,7,6.6,498,6.9,34473,6.5,95532,27.81569965870307,66.04095563139931,52.218430034129696,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cars 3,48,6.7,6.8,4476,59,175000000,383925276,102,0,92748,6.8,7,6.1,362,6.7,10459,6.6,29985,27.81569965870307,32.42320819112628,32.76450511945392,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DodgeBall: A True Underdog Story,47,6.7,6.3,2799,55,20000000,167722310,92,0,243989,6.8,7,6.2,623,6.9,59352,6.5,97297,27.81569965870307,14.334470989761092,24.40273037542662,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hot Rod,22,6.7,6.3,755,43,0,14334401,88,0,84662,7,7,5.5,360,6.7,24717,6.5,32034,27.81569965870307,14.334470989761092,12.1160409556314,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jumanji: The Next Level,59,6.7,7,6852,58,125000000,800059707,123,0,236672,6.9,7,6.4,500,6.8,27596,6.5,88466,27.81569965870307,42.491467576791806,29.01023890784983,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Misha and the Wolves,66,6.7,7.1,21,65,0,0,90,0,2280,6.6,7,6.1,39,6.7,450,6.7,809,27.81569965870307,46.58703071672355,45.90443686006826,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Over the Hedge,46,6.7,6.5,3656,67,80000000,343397247,83,0,171663,6.8,7,6.5,535,6.7,28516,6.7,77379,27.81569965870307,19.795221843003414,52.218430034129696,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teen Titans Go! To the Movies,68,6.7,7.4,923,69,10000000,28646544,85,0,18952,6.9,7,5.8,193,6.7,3341,6.7,5515,27.81569965870307,60.580204778157,56.8259385665529,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hitchhiker's Guide to the Galaxy,20,6.7,6.7,3245,63,50000000,104478416,109,0,195983,6.9,7,6.2,628,6.7,38885,6.6,94995,27.81569965870307,27.64505119453925,40.955631399317404,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Matrix Revolutions,59,6.7,6.7,8052,47,150000000,424988211,129,0,503551,6.8,7,6.4,775,6.5,74216,6.7,233390,27.81569965870307,27.64505119453925,15.52901023890785,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,36,6.8,6.7,3840,64,35000000,159808370,123,0,246029,6.9,7,6.3,537,6.6,38837,6.8,127393,29.69283276450512,27.64505119453925,42.491467576791806,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aquaman,31,6.8,6.9,11636,69,160000000,1148528393,143,0,439801,7,7,6.5,664,6.8,45493,6.7,141599,29.69283276450512,37.03071672354949,56.8259385665529,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Captain Marvel,48,6.8,6.9,12939,64,152000000,1128276090,124,0,529087,6.7,7,6.6,656,7,59679,6.8,160696,29.69283276450512,37.03071672354949,42.491467576791806,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exam,49,6.8,6.7,1597,60.59661124072372,600000,0,101,0,113181,6.9,7,6.3,346,6.8,10603,6.7,57645,29.69283276450512,27.64505119453925,0.17064846416382254,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frozen II,42,6.8,7.3,8135,64,150000000,1450026933,103,1,163851,7,7,6.3,419,6.9,20319,6.7,50807,29.69283276450512,56.484641638225256,42.491467576791806,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
History of the World: Part I,21,6.8,6.8,591,47,11000000,31672907,92,0,49103,7.1,7,6.4,447,7,17015,6.6,16355,29.69283276450512,32.42320819112628,15.52901023890785,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Home Alone 2: Lost in New York,66,6.8,6.7,7689,46,18000000,358994850,120,0,344100,6.9,7,6.3,765,6.7,50610,6.7,142444,29.69283276450512,27.64505119453925,13.822525597269625,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Horton Hears a Who!,61,6.8,6.5,2699,71,85000000,298572799,86,0,138016,6.9,7,6.3,473,6.8,25128,6.8,63250,29.69283276450512,19.795221843003414,60.40955631399317,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ice Age: The Meltdown,33,6.8,6.7,8247,60,80000000,660998756,91,0,272965,6.9,7,6.6,648,6.5,28467,6.8,134463,29.69283276450512,27.64505119453925,35.32423208191126,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar 3: Europe's Most Wanted,69,6.8,6.6,5072,60,145000000,746921274,93,0,176973,7,7,6.4,482,6.7,16254,6.8,75965,29.69283276450512,23.890784982935152,35.32423208191126,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr. Peabody & Sherman,60,6.8,6.7,1989,59,145000000,272912430,92,0,68611,7,7,6.2,379,6.7,9462,6.7,25738,29.69283276450512,27.64505119453925,32.76450511945392,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Risky Business,41,6.8,6.5,974,75,6200000,63541777,98,0,87791,6.9,7,6.6,547,7,25885,6.6,31405,29.69283276450512,19.795221843003414,68.9419795221843,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spectre,38,6.8,6.5,9031,68,245000000,880674609,148,1,430311,6.9,7,6.7,706,6.8,43822,6.7,179074,29.69283276450512,19.795221843003414,53.924914675767916,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spies in Disguise,52,6.8,7.7,2255,54,100000000,171616764,102,0,46371,7,7,6.2,249,6.7,5054,6.7,16162,29.69283276450512,73.89078498293516,23.549488054607508,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Storks,18,6.8,6.6,1949,63,70000000,182379278,87,0,61198,6.9,7,6.2,306,6.6,6556,6.7,24512,29.69283276450512,23.890784982935152,40.955631399317404,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Family Man,26,6.8,6.7,1514,42,60000000,124700000,125,0,109422,7,7,6.4,510,6.8,24090,6.7,50329,29.69283276450512,27.64505119453925,11.092150170648464,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Fast and the Furious,67,6.8,6.9,8134,58,38000000,207283925,106,0,377073,6.9,7,6.1,736,6.7,56154,6.6,165460,29.69283276450512,37.03071672354949,29.01023890784983,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Maze Runner,49,6.8,7.2,14524,57,34000000,348319861,113,0,452255,7,7,6.2,615,6.8,40299,6.7,177092,29.69283276450512,50.68259385665529,26.791808873720136,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thor: The Dark World,47,6.8,6.6,14722,54,170000000,644571402,112,0,655223,7,7,6.6,739,6.9,76059,6.8,240455,29.69283276450512,23.890784982935152,23.549488054607508,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Atlantis: The Lost Empire,51,6.9,6.9,3873,52,120000000,186053725,95,0,115711,7.1,7,6.5,462,6.8,20292,6.8,46355,32.93515358361775,37.03071672354949,20.98976109215017,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bill & Ted's Excellent Adventure,68,6.9,6.9,1397,50,10000000,40485039,90,0,128309,7.1,7,6.4,607,7.1,37558,6.7,44621,32.93515358361775,37.03071672354949,17.918088737201366,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolt,50,6.9,6.5,4983,67,150000000,309979994,98,1,205405,6.9,7,6.6,563,6.9,29791,6.9,93149,32.93515358361775,19.795221843003414,52.218430034129696,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Captain America: The First Avenger,73,6.9,7,18451,66,140000000,370569774,124,0,815765,7.1,7,6.9,807,7.2,110964,6.7,298093,32.93515358361775,42.491467576791806,48.97610921501707,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cloudy with a Chance of Meatballs,44,6.9,6.6,4840,66,100000000,242988466,90,0,225300,7,7,6.6,582,7,31793,6.9,96778,32.93515358361775,23.890784982935152,48.97610921501707,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clueless,24,6.9,7.3,3443,68,12000000,56631572,97,0,207711,7.1,7,6.4,645,7.1,47383,6.6,69692,32.93515358361775,56.484641638225256,53.924914675767916,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crazy Rich Asians,53,6.9,7.1,2966,74,30000000,238539198,121,0,165469,7,7,6.3,421,7.1,28103,6.6,51338,32.93515358361775,46.58703071672355,67.06484641638225,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Game Night,74,6.9,6.8,4806,72,37000000,117501013,100,0,228454,7,7,6.7,543,7.1,29559,6.8,89272,32.93515358361775,32.42320819112628,62.79863481228669,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghostbusters,30,6.9,5.4,5443,60,144000000,229147509,117,0,226127,5.2,6,5,608,5.4,34452,5.1,77692,32.93515358361775,1.7064846416382253,35.32423208191126,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Horrible Bosses,40,6.9,6.6,5408,57,35000000,209838559,98,0,441713,7,7,6.5,666,7,68951,6.8,202903,32.93515358361775,23.890784982935152,26.791808873720136,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ice Age: Dawn of the Dinosaurs,42,6.9,6.7,6864,50,90000000,886686817,94,0,240131,7.1,7,6.5,593,6.6,21454,7,119350,32.93515358361775,27.64505119453925,17.918088737201366,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iron Man 2,57,6.9,6.8,17786,57,200000000,623933331,124,1,789516,7.1,7,6.8,824,7,109560,6.9,309033,32.93515358361775,32.42320819112628,26.791808873720136,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jumanji: Welcome to the Jungle,77,6.9,6.8,11628,58,90000000,962102237,119,0,363473,7.1,7,6.7,630,7.1,43284,6.8,128495,32.93515358361775,32.42320819112628,29.01023890784983,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madagascar,64,6.9,6.9,9053,57,75000000,542063846,86,0,392908,7,7,6.6,675,6.7,47867,6.9,174364,32.93515358361775,37.03071672354949,26.791808873720136,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mission: Impossible III,44,6.9,6.7,5340,66,150000000,397850012,126,0,348625,7,7,6.6,764,7,56066,6.8,162883,32.93515358361775,27.64505119453925,48.97610921501707,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Napoleon Dynamite,49,6.9,6.8,1421,64,400000,46118097,95,0,213960,7.1,7,6.3,543,7,68381,6.7,75156,32.93515358361775,32.42320819112628,42.491467576791806,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Treasure,53,6.9,6.6,5213,39,100000000,347512318,131,0,324541,7,7,6.7,753,7,65054,6.7,146667,32.93515358361775,23.890784982935152,8.020477815699659,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Operation Varsity Blues: The College Admissions Scandal,59,6.9,7,102,70,0,0,100,0,8010,7,7,6.3,58,6.9,1258,6.9,2902,32.93515358361775,42.491467576791806,58.70307167235495,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Rim,58,6.9,6.8,10487,65,180000000,407602906,131,0,491519,7.1,7,6.5,742,7,63833,6.8,208729,32.93515358361775,32.42320819112628,45.90443686006826,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rio,50,6.9,6.7,5493,63,90000000,484635760,96,1,222384,7.1,7,6.5,491,6.7,25437,6.9,101368,32.93515358361775,27.64505119453925,40.955631399317404,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solo: A Star Wars Story,28,6.9,6.6,6989,62,250000000,392952373,135,1,329371,6.9,7,6.6,648,7,45468,6.8,113115,32.93515358361775,23.890784982935152,38.907849829351534,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Star Wars: The Last Jedi,73,6.9,6.9,12943,84,200000000,1332698830,152,4,609440,6.6,7,6.8,747,7,79487,6.9,204696,32.93515358361775,37.03071672354949,85.66552901023891,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Step Brothers,41,6.9,6.5,2514,51,65000000,128107642,98,0,288330,7.1,7,5.9,561,7.1,71923,6.6,107664,32.93515358361775,19.795221843003414,19.283276450511945,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ted,24,6.9,6.4,10530,62,50000000,549368315,107,1,600471,7,7,6.6,727,7,75775,6.8,255099,32.93515358361775,17.406143344709896,38.907849829351534,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Amazing Spider-Man,31,6.9,6.7,14750,66,215000000,757930663,136,0,636379,7.1,7,6.6,779,7,81110,6.9,248053,32.93515358361775,27.64505119453925,48.97610921501707,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Devil Wears Prada,58,6.9,7.4,9989,62,35000000,326551094,109,2,405003,7.1,7,6.4,685,7,59071,6.8,179215,32.93515358361775,60.580204778157,38.907849829351534,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Road to El Dorado,43,6.9,7.2,3111,51,95000000,76432727,89,0,93699,7.1,7,6.4,386,6.8,15348,6.8,38527,32.93515358361775,50.68259385665529,19.283276450511945,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thunderball,73,6.9,6.6,1708,64,5500000,141195658,130,1,115780,7.1,7,6.8,667,7.1,22351,6.8,53220,32.93515358361775,23.890784982935152,42.491467576791806,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
X-Men: Apocalypse,53,6.9,6.5,11224,74,178000000,543934787,144,0,422749,7,7,6.6,674,6.8,45125,6.9,157228,32.93515358361775,19.795221843003414,67.06484641638225,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Pie,37,7,6.5,6409,58,11000000,235483004,95,0,398409,7.1,7,6.6,768,7.1,69897,7,185522,37.8839590443686,19.795221843003414,29.01023890784983,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ant-Man and the Wasp,58,7,7,11029,70,140000000,622674139,119,0,375745,7.1,7,6.8,672,7.2,43245,6.9,124614,37.8839590443686,42.491467576791806,58.70307167235495,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Austin Powers: International Man of Mystery,43,7,6.5,2667,51,16500000,67683989,94,0,235593,7.1,7,6.7,724,7.3,58389,6.9,94783,37.8839590443686,19.795221843003414,19.283276450511945,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Easy A,59,7,6.8,5907,72,8000000,75026327,93,0,383018,7.2,7,6.7,646,7.2,59609,6.9,165296,37.8839590443686,32.42320819112628,62.79863481228669,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
